date,daily_close,percent_change
2024-09-05,2786.6997440111368,-3.3234446040146026
2024-09-06,2615.4510813781526,-6.145213993757769
2024-09-07,2670.3769011363765,2.1000515035166423
2024-09-08,2702.1050283386867,1.1881516496344835
2024-09-09,2782.4006081233824,2.971593588797816
2024-09-10,2813.339744696893,1.1119583744764183
2024-09-11,2759.774972158161,-1.903956770230153
2024-09-12,2782.536214503911,0.8247499370555911
2024-09-13,2884.385329507227,3.660297913552024
2024-09-14,2847.6615615833684,-1.2731921615387165
2024-09-15,2733.2145605923356,-4.01898183881787
2024-09-16,2704.9931802359906,-1.0325343924052932
2024-09-17,2754.3120823807294,1.823254213913983
2024-09-18,2779.0987146621537,0.8999209799057883
2024-09-19,2910.1346376762644,4.71505104596619
2024-09-20,3011.8479747687197,3.495141969571325
2024-09-21,3082.8093526554294,2.3560743597013323
2024-09-22,3043.5752767310896,-1.2726727940715832
2024-09-23,3126.2837930192027,2.7174789110833153
2024-09-24,3131.022830844294,0.15158693640267007
2024-09-25,3037.7426828605926,-2.9792228617683936
2024-09-26,3099.4558525688562,2.031546979158527
2024-09-27,3188.770176453806,2.8816130357502967
2024-09-28,3155.6490591797515,-1.0386799750770392
2024-09-29,3136.442202439876,-0.6086499601089312
2024-09-30,3060.7392171352426,-2.4136579097725153
2024-10-01,2884.3325863053874,-5.763530255771554
2024-10-02,2792.5553352786433,-3.181923314339552
2024-10-03,2772.209293554113,-0.7285815062461398
2024-10-04,2852.13480635472,2.8830980758360436
2024-10-05,2850.4528004722233,-0.05897357581937657
2024-10-06,2869.530569003386,0.669289052181532
2024-10-07,2862.8486827161896,-0.2328564246491749
2024-10-08,2883.5906453769894,0.7245217948830041
2024-10-09,2791.960200271208,-3.177650935048093
2024-10-10,2812.1341823464154,0.7225741281429388
2024-10-11,2882.4627762683435,2.500897516321454
2024-10-12,2930.172660235477,1.655177800037344
2024-10-13,2914.205255279548,-0.5449305145945105
2024-10-14,3108.071114337643,6.652443533511443
2024-10-15,3065.912911340381,-1.3564105017669803
2024-10-16,3087.7742246790262,0.7130441721871161
2024-10-17,3074.5989636130334,-0.42669120561631413
2024-10-18,3122.752528441215,1.5661738456971053
2024-10-19,3131.1957894263755,0.27037880550129234
2024-10-20,3245.9116748597344,3.6636445993169398
2024-10-21,3151.537009597925,-2.9074933243797396
2024-10-22,3097.671108984992,-1.7091946072308906
2024-10-23,2977.2798007090987,-3.8865103505239973
2024-10-24,2991.264690041026,0.4697203577774811
2024-10-25,2879.608231764231,-3.732750854464295
2024-10-26,2935.096410693773,1.9269350016945408
2024-10-27,2967.7939522120655,1.114019335077443
2024-10-28,3036.4685546612177,2.313994959049137
2024-10-29,3117.7142081819793,2.6756626014138307
2024-10-30,3147.192916558097,0.9455231110906626
2024-10-31,2982.7733370012966,-5.224324784532641
2024-11-01,2969.2474102103765,-0.45346814064384233
2024-11-02,2945.6842315641725,-0.7935741078758607
2024-11-03,2911.471306851977,-1.1614593426406916
2024-11-04,2836.466333196656,-2.576187973372812
2024-11-05,2870.91247817848,1.2144034490620514
2024-11-06,3220.3708327981567,12.172379244434484
2024-11-07,3421.5453369706656,6.246935977795753
2024-11-08,3512.695901525209,2.664017441757638
2024-11-09,3711.511250749942,5.659907797267838
2024-11-10,3776.686239742405,1.7560229402320715
2024-11-11,3966.9514592874693,5.037887911971239
2024-11-12,3864.6185670721525,-2.5796356034489376
2024-11-13,3767.5166940895992,-2.512586204752365
2024-11-14,3644.10841256329,-3.2755868532688748
2024-11-15,3666.028726391333,0.6015274889317634
2024-11-16,3727.97351253363,1.6896972382230313
2024-11-17,3643.5514504199696,-2.2645563824375214
2024-11-18,3751.4125047653893,2.9603274665707557
2024-11-19,3671.40500952024,-2.1327298755739688
2024-11-20,3642.8382390455977,-0.7780882359904928
2024-11-21,3988.5551957062007,9.490318646462303
2024-11-22,3935.9322033622343,-1.31934973347283
2024-11-23,4032.831016852453,2.461902504505642
2024-11-24,3993.3790481912083,-0.9782698183083416
2024-11-25,4054.1570290352247,1.5219687415234384
2024-11-26,3948.640768036055,-2.6026683289147257
2024-11-27,4340.136993777743,9.91470859823005
2024-11-28,4242.734067811917,-2.244236209720285
2024-11-29,4271.173651097514,0.6703126529036485
2024-11-30,4396.174177478121,2.926608388972607
2024-12-01,4393.629450301974,-0.057885039887262124
2024-12-02,4291.714586407809,-2.3196053524076943
2024-12-03,4283.323339774782,-0.195522010238125
2024-12-04,4556.789361011727,6.384435624963225
2024-12-05,4503.555650850865,-1.1682284596328696
2024-12-06,4755.64544118978,5.597572449033406
2024-12-07,4742.244302221867,-0.2817943249478372
2024-12-08,4770.375935924121,0.5932135062943544
2024-12-09,4387.539185094304,-8.025295196271642
2024-12-10,4320.974785993374,-1.5171237518987413
2024-12-11,4543.311260497452,5.145516590950527
2024-12-12,4590.304061552643,1.0343293329642123
2024-12-13,4631.5795776708455,0.8991891509740446
2024-12-14,4586.610178158464,-0.9709300846126423
2024-12-15,4655.258224728394,1.496705494982642
2024-12-16,4750.6368878228395,2.048837217832533
2024-12-17,4596.391466824173,-3.246836679815268
2024-12-18,4321.353302409122,-5.9837845927663285
2024-12-19,4079.020037455617,-5.607809591000256
2024-12-20,4117.739957142381,0.9492456357462986
2024-12-21,3950.435428187143,-4.063018323074097
2024-12-22,3887.8226944985854,-1.5849577806487658
2024-12-23,4054.3388520381327,4.283018301610664
2024-12-24,4145.201942373256,2.241132121688505
2024-12-25,4149.522328037285,0.10422618063221645
2024-12-26,4003.785122331457,-3.5121441502102058
2024-12-27,3947.3412993485767,-1.4097615445958889
2024-12-28,4034.2330903962547,2.201273831123185
2024-12-29,3968.456709386835,-1.630455641395745
2024-12-30,3982.789012577715,0.3611555886946949
2024-12-31,3971.5212212582483,-0.2829120820581399
2025-01-01,3984.555750942727,0.3281999253764267
2025-01-02,4092.2534676495325,2.702878901401351
2025-01-03,4289.2643740660205,4.814240075154608
2025-01-04,4341.599278613364,1.2201370674135514
2025-01-05,4325.768938923004,-0.3646200092288665
2025-01-06,4379.988070195336,1.2533986913741968
2025-01-07,4025.4941453400147,-8.093490648240786
2025-01-08,3938.0799804961207,-2.1715138983641635
2025-01-09,3827.071960938149,-2.8188360852942074
