date,daily_close,percent_change
2024-08-25,0.5872790171235059,-2.040613917517009
2024-08-26,0.5670252246535126,-3.448751254420168
2024-08-27,0.5696993284601568,0.47160226571547614
2024-08-28,0.561506372583823,-1.43811927924834
2024-08-29,0.5673490796111339,1.040541534804884
2024-08-30,0.5658008208842239,-0.2728934940673944
2024-08-31,0.5482578347068274,-3.100558629445005
2024-09-01,0.5671557310315145,3.4468994564924804
2024-09-02,0.5574298894520976,-1.714844979478214
2024-09-03,0.5579234385989325,0.08854012965109348
2024-09-04,0.5441098914201123,-2.475885797791344
2024-09-05,0.5213130558804894,-4.189748412792838
2024-09-06,0.5247980291815724,0.6684991411153085
2024-09-07,0.5285291709201617,0.7109671780604954
2024-09-08,0.5396089614101646,2.0963441754242362
2024-09-09,0.5409989520278039,0.25759220417815865
2024-09-10,0.5355035586141155,-1.0157863325040206
2024-09-11,0.5625110835184267,5.043388502255097
2024-09-12,0.5731586762437418,1.8928680762547723
2024-09-13,0.5963129007980363,4.039758188088194
2024-09-14,0.5710582563848365,-4.235132994674762
2024-09-15,0.5855052549961755,2.5298642388602577
2024-09-16,0.5849889783458981,-0.08817626244544963
2024-09-17,0.5854354281725553,0.07631764754261194
2024-09-18,0.5874083871859748,0.3370071093199867
2024-09-19,0.5849389522523643,-0.42039490539802493
2024-09-20,0.5979982229214985,2.2325869424233646
2024-09-21,0.5879476818374326,-1.6806974835082866
2024-09-22,0.585063893554206,-0.49048382574012894
2024-09-23,0.5914408518035444,1.0899592881384423
2024-09-24,0.5838949675172452,-1.27584766309069
2024-09-25,0.590001948405351,1.0459040114822349
2024-09-26,0.5891149844820397,-0.15033237190293924
2024-09-27,0.6150093639492326,4.39547119820074
2024-09-28,0.6425919277698904,4.4849014401242115
2024-09-29,0.6119339379239672,-4.770988946643239
2024-09-30,0.5974675047314544,-2.364051459801575
2024-10-01,0.5388310673967639,-9.814163426519073
2024-10-02,0.5216590897682057,-3.1868944958056256
2024-10-03,0.5347464951856385,2.5088042505399644
2024-10-04,0.529571423116506,-0.9677617554718299
2024-10-05,0.5331799843165047,0.6814116174854279
2024-10-06,0.5298164990025274,-0.6308348799494157
2024-10-07,0.5304632864784646,0.12207763955160988
2024-10-08,0.5241586802763855,-1.188509433693885
2024-10-09,0.5296651744741632,1.0505395417422347
2024-10-10,0.5383034205225485,1.6308880524307012
2024-10-11,0.5395284850689778,0.22757881516710654
2024-10-12,0.5316807964040682,-1.4545457528357009
2024-10-13,0.5476009966197044,2.9943154470332134
2024-10-14,0.5409632993649031,-1.2121411932730752
2024-10-15,0.5479583804429464,1.2930786776581105
2024-10-16,0.5437042949601256,-0.7763519337694924
2024-10-17,0.5465644502575023,0.5260497891756533
2024-10-18,0.5443283945989427,-0.40911106778097617
2024-10-19,0.5465831979073458,0.4142358419616299
2024-10-20,0.5445056512310072,-0.380097061946405
2024-10-21,0.5335396650481757,-2.0139343196971082
2024-10-22,0.5258264655883778,-1.445665611215896
2024-10-23,0.5320282424020402,1.179434132651136
2024-10-24,0.500895433917532,-5.851721018408251
2024-10-25,0.5124799627206477,2.3127639061335525
2024-10-26,0.51635641669338,0.7564108364652933
2024-10-27,0.5191002715669417,0.53138777496613
2024-10-28,0.528517656350638,1.8141745052972613
